leg,game_idx,task_type,won,steps,invalid_actions,tokens_in,tokens_out,elapsed_s,gamefile
R2-experiment-student-inj-warm,52,pick_heat_then_place,0,49,8,0,0,283.9,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Potato-None-GarbageCan-10/trial_T20190907_161853_945788/game.tw-pddl
R2-experiment-student-inj-warm,53,pick_two_obj,0,49,31,0,0,230.0,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-SoapBar-None-Cabinet-424/trial_T20190909_081746_857594/game.tw-pddl
R2-experiment-student-inj-warm,54,pick_heat_then_place,0,49,23,0,0,288.5,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Apple-None-Fridge-10/trial_T20190906_182259_116320/game.tw-pddl
R2-experiment-student-inj-warm,55,pick_two_obj,0,49,25,0,0,204.9,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-Pillow-None-Sofa-219/trial_T20190907_163408_914117/game.tw-pddl
R2-experiment-student-inj-warm,56,pick_clean_then_place,0,49,8,0,0,335.5,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-10/trial_T20190907_221208_560499/game.tw-pddl
R2-experiment-student-inj-warm,57,pick_and_place,0,49,11,0,0,299.0,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-PepperShaker-None-Drawer-10/trial_T20190918_154326_823501/game.tw-pddl
R2-experiment-student-inj-warm,58,pick_and_place,0,49,21,0,0,226.0,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-Watch-None-Safe-219/trial_T20190907_074524_006355/game.tw-pddl
R2-experiment-student-inj-warm,59,pick_heat_then_place,0,49,10,0,0,293.8,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Tomato-None-GarbageCan-10/trial_T20190908_225359_617900/game.tw-pddl
R2-experiment-student-inj-warm,60,look_at_obj,1,45,5,0,0,244.6,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/look_at_obj_in_light-Book-None-DeskLamp-308/trial_T20190908_020048_814402/game.tw-pddl
R2-experiment-student-inj-warm,61,pick_cool_then_place,0,49,11,0,0,311.0,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Potato-None-Microwave-10/trial_T20190907_033306_962974/game.tw-pddl
R2-experiment-student-inj-warm,62,look_at_obj,1,11,1,0,0,65.4,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/look_at_obj_in_light-CD-None-DeskLamp-308/trial_T20190908_141958_463362/game.tw-pddl
R2-experiment-student-inj-warm,63,pick_heat_then_place,0,49,19,0,0,300.5,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-10/trial_T20190907_171806_406231/game.tw-pddl
R2-experiment-student-inj-warm,64,look_at_obj,0,49,1,0,0,266.7,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/look_at_obj_in_light-Pencil-None-DeskLamp-308/trial_T20190908_220545_153480/game.tw-pddl
R2-experiment-student-inj-warm,65,pick_clean_then_place,0,49,16,0,0,282.3,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-SoapBar-None-Cabinet-424/trial_T20190908_215019_162873/game.tw-pddl
R2-experiment-student-inj-warm,66,pick_heat_then_place,0,49,3,0,0,243.9,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Apple-None-Fridge-10/trial_T20190906_182435_622538/game.tw-pddl
R2-experiment-student-inj-warm,67,look_at_obj,1,42,3,0,0,207.9,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/look_at_obj_in_light-Book-None-DeskLamp-308/trial_T20190908_144951_587345/game.tw-pddl
R2-experiment-student-inj-warm,68,pick_heat_then_place,0,49,20,0,0,314.2,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Mug-None-Cabinet-10/trial_T20190909_021200_669381/game.tw-pddl
R2-experiment-student-inj-warm,69,look_at_obj,0,49,3,0,0,282.5,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/look_at_obj_in_light-Bowl-None-DeskLamp-308/trial_T20190907_133935_066606/game.tw-pddl
R2-experiment-student-inj-warm,70,pick_two_obj,0,49,33,0,0,210.5,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-Pillow-None-Sofa-219/trial_T20190907_163240_345855/game.tw-pddl
R2-experiment-student-inj-warm,71,pick_heat_then_place,0,49,2,0,0,209.2,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Mug-None-CoffeeMachine-10/trial_T20190907_171850_960211/game.tw-pddl
R2-experiment-student-inj-warm,72,pick_cool_then_place,0,49,33,0,0,300.1,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Tomato-None-Microwave-10/trial_T20190909_102608_318800/game.tw-pddl
R2-experiment-student-inj-warm,73,pick_and_place,0,49,12,0,0,282.0,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-Mug-None-Desk-308/trial_T20190908_125200_737896/game.tw-pddl
R2-experiment-student-inj-warm,74,pick_clean_then_place,0,49,3,0,0,269.1,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Egg-None-Microwave-10/trial_T20190909_120554_888709/game.tw-pddl
R2-experiment-student-inj-warm,75,pick_heat_then_place,0,49,7,0,0,268.6,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Tomato-None-GarbageCan-10/trial_T20190908_225046_020282/game.tw-pddl
R2-experiment-student-inj-warm,76,pick_clean_then_place,0,49,4,0,0,334.9,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Bowl-None-Cabinet-10/trial_T20190909_061232_368489/game.tw-pddl
R2-experiment-student-inj-warm,77,pick_cool_then_place,0,49,8,0,0,281.2,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Mug-None-Cabinet-10/trial_T20190909_121559_082363/game.tw-pddl
R2-experiment-student-inj-warm,78,pick_clean_then_place,0,49,22,0,0,555.2,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Spatula-None-Drawer-10/trial_T20190907_080730_211959/game.tw-pddl
R2-experiment-student-inj-warm,79,pick_clean_then_place,0,49,8,0,0,263.4,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Mug-None-CoffeeMachine-10/trial_T20190907_221300_362511/game.tw-pddl
R2-experiment-student-inj-warm,80,pick_clean_then_place,0,49,22,0,0,264.7,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Spatula-None-Drawer-10/trial_T20190907_080825_222432/game.tw-pddl
R2-experiment-student-inj-warm,81,pick_and_place,0,49,24,0,0,214.3,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-Watch-None-Safe-219/trial_T20190907_074643_810052/game.tw-pddl
R2-experiment-student-inj-warm,82,look_at_obj,1,29,5,0,0,118.3,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/look_at_obj_in_light-Pencil-None-DeskLamp-308/trial_T20190908_220604_010430/game.tw-pddl
R2-experiment-student-inj-warm,83,pick_clean_then_place,0,49,8,0,0,305.6,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Cloth-None-Cabinet-424/trial_T20190908_022321_380927/game.tw-pddl
R2-experiment-student-inj-warm,84,pick_and_place,0,49,12,0,0,300.5,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-SaltShaker-None-Drawer-10/trial_T20190909_021650_880235/game.tw-pddl
R2-experiment-student-inj-warm,85,pick_two_obj,0,49,13,0,0,230.2,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-CD-None-Safe-308/trial_T20190907_050942_897916/game.tw-pddl
R2-experiment-student-inj-warm,86,pick_heat_then_place,0,49,16,0,0,266.0,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Apple-None-GarbageCan-10/trial_T20190908_145143_820541/game.tw-pddl
R2-experiment-student-inj-warm,87,look_at_obj,1,6,0,0,0,39.0,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/look_at_obj_in_light-Mug-None-DeskLamp-308/trial_T20190908_201421_021646/game.tw-pddl
R2-experiment-student-inj-warm,88,pick_cool_then_place,0,49,6,0,0,372.5,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Pan-None-CounterTop-10/trial_T20190908_114656_768805/game.tw-pddl
R2-experiment-student-inj-warm,89,pick_heat_then_place,0,49,2,0,0,251.2,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Apple-None-Fridge-10/trial_T20190906_182353_418140/game.tw-pddl
R2-experiment-student-inj-warm,90,pick_and_place,0,49,25,0,0,215.9,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-SaltShaker-None-Cabinet-10/trial_T20190906_191445_723170/game.tw-pddl
R2-experiment-student-inj-warm,91,pick_clean_then_place,0,49,34,0,0,275.2,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Cloth-None-Cabinet-424/trial_T20190908_022436_073995/game.tw-pddl
R2-experiment-student-inj-warm,92,pick_clean_then_place,0,49,14,0,0,257.1,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Pan-None-CounterTop-10/trial_T20190908_032543_712058/game.tw-pddl
R2-experiment-student-inj-warm,93,pick_clean_then_place,0,49,39,0,0,254.6,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Spatula-None-Drawer-10/trial_T20190907_080800_275989/game.tw-pddl
R2-experiment-student-inj-warm,94,look_at_obj,1,9,0,0,0,58.3,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/look_at_obj_in_light-Mug-None-DeskLamp-308/trial_T20190908_201444_037645/game.tw-pddl
R2-experiment-student-inj-warm,95,pick_cool_then_place,0,49,26,0,0,249.7,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Mug-None-Cabinet-10/trial_T20190909_121710_650938/game.tw-pddl
R2-experiment-student-inj-warm,96,pick_heat_then_place,0,49,9,0,0,282.9,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Mug-None-Cabinet-10/trial_T20190909_021100_341887/game.tw-pddl
R2-experiment-student-inj-warm,97,pick_clean_then_place,0,49,17,0,0,288.7,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-SoapBar-None-Cabinet-424/trial_T20190908_214946_567644/game.tw-pddl
R2-experiment-student-inj-warm,98,look_at_obj,0,49,2,0,0,229.1,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/look_at_obj_in_light-Mug-None-DeskLamp-308/trial_T20190908_161733_213242/game.tw-pddl
R2-experiment-student-inj-warm,99,pick_and_place,0,49,11,0,0,317.8,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-Mug-None-Desk-308/trial_T20190909_203041_433487/game.tw-pddl
R2-experiment-student-inj-warm,100,look_at_obj,0,49,5,0,0,234.8,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/look_at_obj_in_light-AlarmClock-None-DeskLamp-308/trial_T20190908_222951_616606/game.tw-pddl
R2-experiment-student-inj-warm,101,look_at_obj,0,49,17,0,0,206.5,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/look_at_obj_in_light-Book-None-DeskLamp-308/trial_T20190908_020029_636862/game.tw-pddl
R2-experiment-student-inj-warm,102,pick_two_obj,0,49,32,0,0,234.7,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-SoapBar-None-GarbageCan-424/trial_T20190909_064053_839817/game.tw-pddl
R2-experiment-student-inj-warm,103,pick_cool_then_place,0,49,3,0,0,221.2,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Bread-None-CounterTop-10/trial_T20190908_091835_825830/game.tw-pddl
R2-experiment-student-inj-warm,104,look_at_obj,0,49,13,0,0,260.1,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/look_at_obj_in_light-AlarmClock-None-DeskLamp-308/trial_T20190908_222917_366542/game.tw-pddl
R2-experiment-student-inj-warm,105,look_at_obj,1,5,0,0,0,28.7,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/look_at_obj_in_light-CD-None-DeskLamp-308/trial_T20190908_142046_281296/game.tw-pddl
R2-experiment-student-inj-warm,106,pick_heat_then_place,0,49,6,0,0,287.8,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Egg-None-GarbageCan-10/trial_T20190908_113432_673307/game.tw-pddl
R2-experiment-student-inj-warm,107,pick_clean_then_place,0,49,22,0,0,312.8,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-SoapBar-None-CounterTop-424/trial_T20190907_074045_109439/game.tw-pddl
R2-experiment-student-inj-warm,108,pick_two_obj,0,49,23,0,0,224.9,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-SoapBar-None-GarbageCan-424/trial_T20190909_064309_357168/game.tw-pddl
R2-experiment-student-inj-warm,109,pick_and_place,0,49,22,0,0,274.6,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-SoapBottle-None-Toilet-424/trial_T20190907_004351_281384/game.tw-pddl
R2-experiment-student-inj-warm,110,pick_and_place,0,49,29,0,0,205.9,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-Vase-None-Safe-219/trial_T20190908_205221_748352/game.tw-pddl
R2-experiment-student-inj-warm,111,pick_cool_then_place,0,49,11,0,0,300.3,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Lettuce-None-CounterTop-10/trial_T20190909_123133_763972/game.tw-pddl
R2-experiment-student-inj-warm,112,pick_two_obj,0,49,33,0,0,228.0,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-CD-None-Safe-308/trial_T20190907_051056_585414/game.tw-pddl
R2-experiment-student-inj-warm,113,pick_clean_then_place,0,49,12,0,0,362.5,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Egg-None-Microwave-10/trial_T20190909_120632_691361/game.tw-pddl
R2-experiment-student-inj-warm,114,pick_two_obj,0,49,21,0,0,256.6,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-ToiletPaper-None-Cabinet-424/trial_T20190906_202926_527010/game.tw-pddl
R2-experiment-student-inj-warm,115,pick_cool_then_place,0,49,9,0,0,334.8,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Bread-None-CounterTop-10/trial_T20190908_091747_866951/game.tw-pddl
R2-experiment-student-inj-warm,116,pick_cool_then_place,0,49,11,0,0,256.2,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Mug-None-Cabinet-10/trial_T20190909_121635_622676/game.tw-pddl
R2-experiment-student-inj-warm,117,pick_clean_then_place,0,49,18,0,0,284.3,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-SoapBar-None-CounterTop-424/trial_T20190907_074124_966890/game.tw-pddl
R2-experiment-student-inj-warm,118,pick_cool_then_place,0,49,4,0,0,321.5,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_cool_then_place_in_recep-Tomato-None-Microwave-10/trial_T20190909_102644_926781/game.tw-pddl
R2-experiment-student-inj-warm,119,pick_heat_then_place,0,49,6,0,0,259.7,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Potato-None-GarbageCan-10/trial_T20190907_161745_664033/game.tw-pddl
R2-experiment-student-inj-warm,120,pick_two_obj,0,49,37,0,0,204.7,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-KeyChain-None-Safe-219/trial_T20190909_011803_423115/game.tw-pddl
R2-experiment-student-inj-warm,121,pick_clean_then_place,0,49,5,0,0,342.0,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Pan-None-CounterTop-10/trial_T20190908_032434_013084/game.tw-pddl
R2-experiment-student-inj-warm,122,pick_two_obj,0,49,13,0,0,244.1,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-CD-None-Safe-308/trial_T20190907_051013_060265/game.tw-pddl
R2-experiment-student-inj-warm,123,pick_and_place,0,49,24,0,0,286.2,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-PepperShaker-None-Drawer-10/trial_T20190918_154424_844749/game.tw-pddl
R2-experiment-student-inj-warm,124,pick_two_obj,0,49,20,0,0,265.0,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-PepperShaker-None-Drawer-10/trial_T20190912_221141_608117/game.tw-pddl
R2-experiment-student-inj-warm,125,pick_heat_then_place,0,49,21,0,0,215.8,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Mug-None-Cabinet-10/trial_T20190909_021247_306737/game.tw-pddl
R2-experiment-student-inj-warm,126,pick_two_obj,0,49,8,0,0,244.2,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_two_obj_and_place-SoapBar-None-Cabinet-424/trial_T20190909_081720_491733/game.tw-pddl
R2-experiment-student-inj-warm,127,pick_clean_then_place,0,49,16,0,0,245.0,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Bowl-None-Cabinet-10/trial_T20190909_061158_110530/game.tw-pddl
R2-experiment-student-inj-warm,128,pick_and_place,0,49,12,0,0,346.8,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-SaltShaker-None-Drawer-10/trial_T20190909_021613_077537/game.tw-pddl
R2-experiment-student-inj-warm,129,pick_and_place,0,49,28,0,0,248.8,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-Pencil-None-Shelf-308/trial_T20190908_122154_042763/game.tw-pddl
R2-experiment-student-inj-warm,130,pick_heat_then_place,0,49,8,0,0,327.9,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_heat_then_place_in_recep-Tomato-None-GarbageCan-10/trial_T20190908_225453_272533/game.tw-pddl
R2-experiment-student-inj-warm,131,pick_clean_then_place,0,49,30,0,0,369.6,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Knife-None-CounterTop-10/trial_T20190909_110445_675754/game.tw-pddl
R2-experiment-student-inj-warm,132,pick_and_place,0,49,7,0,0,259.8,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_and_place_simple-Vase-None-Safe-219/trial_T20190908_205246_776817/game.tw-pddl
R2-experiment-student-inj-warm,133,pick_clean_then_place,0,49,6,0,0,332.3,/Users/turbineyan/workspace/01-repo/03-agents/Turbo-pi/packages/agent-server/eval/alfworld_data/json_2.1.1/valid_unseen/pick_clean_then_place_in_recep-Cloth-None-CounterTop-424/trial_T20190908_100632_546757/game.tw-pddl
