id,trace_id,sequence,purpose,provider,provider_attempt,state,timeout_ms,quality_signals_json,usage_source,input_tokens,output_tokens,cost_micro_usd,error_code,created_at,completed_at,channel_id,client_id
1753,chatcmpl-482be0fc77a343d993e2739662b772e7,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,1626,2,,,2026-07-30 14:23:29.224150,2026-07-30 14:23:33.340076,dev,lobsterai
1754,chatcmpl-482be0fc77a343d993e2739662b772e7,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,1603,33,,,2026-07-30 14:23:29.224150,2026-07-30 14:23:33.340076,dev,lobsterai
1755,chatcmpl-1a56a33ce62c433594eca255b9ba44f4,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1665,5,,,2026-07-30 14:23:33.385612,2026-07-30 14:23:36.687354,dev,lobsterai
1756,chatcmpl-ad3d2081dc194489ba74ed8980ff2c36,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,1687,2,,,2026-07-30 14:23:36.736645,2026-07-30 14:23:40.705621,dev,lobsterai
1757,chatcmpl-ad3d2081dc194489ba74ed8980ff2c36,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,1660,4,,,2026-07-30 14:23:36.736645,2026-07-30 14:23:40.705621,dev,lobsterai
1758,chatcmpl-6ab70cb819b24e2eb4c0ffcb75fc7bc2,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1749,20,,,2026-07-30 14:23:40.743500,2026-07-30 14:23:44.993317,dev,lobsterai
1759,chatcmpl-63169bdb3a1e499595034fad5fe7a31d,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1774,8,,,2026-07-30 14:23:45.042250,2026-07-30 14:23:49.025278,dev,lobsterai
1760,chatcmpl-57b786d243d34cf0bd2d4871ddcdee1a,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,1798,2,,,2026-07-30 14:23:49.071303,2026-07-30 14:23:53.509585,dev,lobsterai
1761,chatcmpl-57b786d243d34cf0bd2d4871ddcdee1a,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,1767,5,,,2026-07-30 14:23:49.071303,2026-07-30 14:23:53.509585,dev,lobsterai
1762,chatcmpl-14b118ce748748cc98e37c6d6eec0cdf,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,1820,2,,,2026-07-30 14:23:53.558393,2026-07-30 14:23:58.247515,dev,lobsterai
1763,chatcmpl-14b118ce748748cc98e37c6d6eec0cdf,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,1788,8,,,2026-07-30 14:23:53.558393,2026-07-30 14:23:58.247515,dev,lobsterai
1764,chatcmpl-e99313117da8433caf7dd2e91e06be37,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,1843,2,,,2026-07-30 14:23:58.281249,2026-07-30 14:24:03.013029,dev,lobsterai
1765,chatcmpl-e99313117da8433caf7dd2e91e06be37,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,1810,5,,,2026-07-30 14:23:58.281249,2026-07-30 14:24:03.013029,dev,lobsterai
1766,chatcmpl-8030a281615e4d9c846489b93ea15cc2,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,1877,2,,,2026-07-30 14:24:03.049575,2026-07-30 14:24:07.887102,dev,lobsterai
1767,chatcmpl-8030a281615e4d9c846489b93ea15cc2,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,1843,10,,,2026-07-30 14:24:03.049575,2026-07-30 14:24:07.887102,dev,lobsterai
1768,chatcmpl-2d5a1bae7c0a4188b04bb5c49b1550d2,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,1893,2,,,2026-07-30 14:24:07.923391,2026-07-30 14:24:13.349238,dev,lobsterai
1769,chatcmpl-2d5a1bae7c0a4188b04bb5c49b1550d2,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,1858,28,,,2026-07-30 14:24:07.923391,2026-07-30 14:24:13.349238,dev,lobsterai
1770,chatcmpl-80b74442375c4992a11d800124521409,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1926,4,,,2026-07-30 14:24:13.378440,2026-07-30 14:24:17.997224,dev,lobsterai
1771,chatcmpl-d3f0f8db73194895aba52c2f8106b748,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,1936,2,,,2026-07-30 14:24:18.031527,2026-07-30 14:24:23.602257,dev,lobsterai
1772,chatcmpl-d3f0f8db73194895aba52c2f8106b748,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,1898,35,,,2026-07-30 14:24:18.031527,2026-07-30 14:24:23.602257,dev,lobsterai
1773,chatcmpl-7e974925d1bd46d28bbd2e1969221f53,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,1976,4,,,2026-07-30 14:24:23.636021,2026-07-30 14:24:28.399039,dev,lobsterai
1774,chatcmpl-967d785e3efb4ba1a1741766ae87ad9c,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,1986,2,,,2026-07-30 14:24:28.437537,2026-07-30 14:24:34.105697,dev,lobsterai
1775,chatcmpl-967d785e3efb4ba1a1741766ae87ad9c,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,1945,5,,,2026-07-30 14:24:28.437537,2026-07-30 14:24:34.105697,dev,lobsterai
1776,chatcmpl-60988543b8434b1f86815d36319dd1cd,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2022,22,,,2026-07-30 14:24:34.141355,2026-07-30 14:24:39.741048,dev,lobsterai
1777,chatcmpl-d6c937b518394aaea7334e5d3a49a37b,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2049,4,,,2026-07-30 14:24:39.785493,2026-07-30 14:24:44.882545,dev,lobsterai
1778,chatcmpl-57d56cea22cb49df9831504bb243b0f1,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2059,43,,,2026-07-30 14:24:44.915617,2026-07-30 14:24:51.402446,dev,lobsterai
1779,chatcmpl-cfc18aa8856642109befa9593705c9ed,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2107,5,,,2026-07-30 14:24:51.449731,2026-07-30 14:24:52.267420,dev,lobsterai
1780,chatcmpl-6c9ba967533d499e97676fd097b1fe34,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2141,11,,,2026-07-30 14:24:52.316148,2026-07-30 14:24:53.422592,dev,lobsterai
1781,chatcmpl-943dbcdbe61f4f70b7553d15c00933aa,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2157,4,,,2026-07-30 14:24:53.461667,2026-07-30 14:24:54.476352,dev,lobsterai
1782,chatcmpl-c54acc29b65542ce9820c76efef934d3,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2167,2,,,2026-07-30 14:24:54.516066,2026-07-30 14:24:56.047200,dev,lobsterai
1783,chatcmpl-c54acc29b65542ce9820c76efef934d3,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2115,5,,,2026-07-30 14:24:54.516066,2026-07-30 14:24:56.047200,dev,lobsterai
1784,chatcmpl-6d6ba8dfcfb048618761e882a2c90557,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2189,2,,,2026-07-30 14:24:56.094996,2026-07-30 14:24:57.741684,dev,lobsterai
1785,chatcmpl-6d6ba8dfcfb048618761e882a2c90557,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2136,4,,,2026-07-30 14:24:56.094996,2026-07-30 14:24:57.741684,dev,lobsterai
1786,chatcmpl-7942895c4a6c404aa3813d1abf444aad,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2220,2,,,2026-07-30 14:24:57.787567,2026-07-30 14:24:59.672614,dev,lobsterai
1787,chatcmpl-7942895c4a6c404aa3813d1abf444aad,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2166,10,,,2026-07-30 14:24:57.787567,2026-07-30 14:24:59.672614,dev,lobsterai
1788,chatcmpl-eb8a49af0dd54844837f583e6151e5a0,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2236,2,,,2026-07-30 14:24:59.701893,2026-07-30 14:25:02.081001,dev,lobsterai
1789,chatcmpl-eb8a49af0dd54844837f583e6151e5a0,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2181,53,,,2026-07-30 14:24:59.701893,2026-07-30 14:25:02.081001,dev,lobsterai
1790,chatcmpl-3f0f9c45becd4b39ac285a7158bd4496,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2295,8,,,2026-07-30 14:25:02.129433,2026-07-30 14:25:03.853065,dev,lobsterai
1791,chatcmpl-6b50657ab35b4ff1bbbbff31c6e8ae09,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2309,2,,,2026-07-30 14:25:03.893034,2026-07-30 14:25:06.495440,dev,lobsterai
1792,chatcmpl-6b50657ab35b4ff1bbbbff31c6e8ae09,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2250,5,,,2026-07-30 14:25:03.893034,2026-07-30 14:25:06.495440,dev,lobsterai
1793,chatcmpl-6fbbf74ca13c47aabbd1cf817df002e1,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2320,2,,,2026-07-30 14:25:06.525999,2026-07-30 14:25:08.720235,dev,lobsterai
1794,chatcmpl-6fbbf74ca13c47aabbd1cf817df002e1,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2260,5,,,2026-07-30 14:25:06.525999,2026-07-30 14:25:08.720235,dev,lobsterai
1795,chatcmpl-18570442752d4a159b40b3e48255b233,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2331,2,,,2026-07-30 14:25:08.750164,2026-07-30 14:25:11.113589,dev,lobsterai
1796,chatcmpl-18570442752d4a159b40b3e48255b233,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2270,5,,,2026-07-30 14:25:08.750164,2026-07-30 14:25:11.113589,dev,lobsterai
1797,chatcmpl-89f858d72847455ab9a63eaf706c662c,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2342,2,,,2026-07-30 14:25:11.148230,2026-07-30 14:25:13.762485,dev,lobsterai
1798,chatcmpl-89f858d72847455ab9a63eaf706c662c,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2280,5,,,2026-07-30 14:25:11.148230,2026-07-30 14:25:13.762485,dev,lobsterai
1799,chatcmpl-7a196b7566d549e5bff0fafaa8c59312,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2353,2,,,2026-07-30 14:25:13.801763,2026-07-30 14:25:16.132457,dev,lobsterai
1800,chatcmpl-7a196b7566d549e5bff0fafaa8c59312,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2290,5,,,2026-07-30 14:25:13.801763,2026-07-30 14:25:16.132457,dev,lobsterai
1801,chatcmpl-74b69047fc3e42d4b5c95e71df040353,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2364,2,,,2026-07-30 14:25:16.173577,2026-07-30 14:25:18.626295,dev,lobsterai
1802,chatcmpl-74b69047fc3e42d4b5c95e71df040353,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2300,5,,,2026-07-30 14:25:16.173577,2026-07-30 14:25:18.626295,dev,lobsterai
1803,chatcmpl-821ea3aeb2b84cc9882724a104810c72,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2375,2,,,2026-07-30 14:25:18.664922,2026-07-30 14:25:21.243591,dev,lobsterai
1804,chatcmpl-821ea3aeb2b84cc9882724a104810c72,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2310,5,,,2026-07-30 14:25:18.664922,2026-07-30 14:25:21.243591,dev,lobsterai
1805,chatcmpl-2c46b3110e32414aa34e50200c9fed18,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2386,2,,,2026-07-30 14:25:21.279191,2026-07-30 14:25:24.009909,dev,lobsterai
1806,chatcmpl-2c46b3110e32414aa34e50200c9fed18,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2320,5,,,2026-07-30 14:25:21.279191,2026-07-30 14:25:24.009909,dev,lobsterai
1807,chatcmpl-89351b8dee4d4493b90030d5c6692990,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2397,2,,,2026-07-30 14:25:24.048627,2026-07-30 14:25:26.650301,dev,lobsterai
1808,chatcmpl-89351b8dee4d4493b90030d5c6692990,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2330,5,,,2026-07-30 14:25:24.048627,2026-07-30 14:25:26.650301,dev,lobsterai
1809,chatcmpl-fe22002c8a864af687866999d152eddd,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2408,2,,,2026-07-30 14:25:26.682075,2026-07-30 14:25:29.732912,dev,lobsterai
1810,chatcmpl-fe22002c8a864af687866999d152eddd,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2340,5,,,2026-07-30 14:25:26.682075,2026-07-30 14:25:29.732912,dev,lobsterai
1811,chatcmpl-a65e72dcdb3e438384370676c275e748,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2419,2,,,2026-07-30 14:25:29.776016,2026-07-30 14:25:32.716900,dev,lobsterai
1812,chatcmpl-a65e72dcdb3e438384370676c275e748,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2350,5,,,2026-07-30 14:25:29.776016,2026-07-30 14:25:32.716900,dev,lobsterai
1813,chatcmpl-4074096f4a5541b3957b099491e71c66,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2430,2,,,2026-07-30 14:25:32.754600,2026-07-30 14:25:35.970095,dev,lobsterai
1814,chatcmpl-4074096f4a5541b3957b099491e71c66,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2360,39,,,2026-07-30 14:25:32.754600,2026-07-30 14:25:35.970095,dev,lobsterai
1815,chatcmpl-580c093633714c6399c97b8fb88e04e4,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false}",provider,2474,8,,,2026-07-30 14:25:36.007761,2026-07-30 14:25:38.568878,dev,lobsterai
1816,chatcmpl-3ba2b0a34c034c99886bfa391f0590a3,1,primary,omlx,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": true, ""forced_tool_missing"": false}",provider,2488,2,,,2026-07-30 14:25:38.613199,2026-07-30 14:25:42.423078,dev,lobsterai
1817,chatcmpl-3ba2b0a34c034c99886bfa391f0590a3,2,escalation,deepseek,0,succeeded,120000,"{""finish_reason"": ""stop"", ""has_tool_calls"": false, ""empty_output"": false, ""forced_tool_missing"": false, ""escalation_reason"": ""empty_output""}",provider,2414,61,,,2026-07-30 14:25:38.613199,2026-07-30 14:25:42.423078,dev,lobsterai
