request_id,ts,model,stream,retrieved_count,retrieved_ids,retrieved_kinds,hit,finish_reason,prompt_tokens,completion_tokens,latency_ms,error
req-l8,2026-08-03T04:56:53.034Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-34e3b89e65b15b74"",""exp-877b23815e22025a"",""exp-ff7d844c0bdca28e"",""ev-45a38cbe4194237c""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null""]",1,stop,0,0,6435,
req-l9,2026-08-03T04:56:59.536Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-34e3b89e65b15b74"",""exp-877b23815e22025a"",""exp-ff7d844c0bdca28e"",""ev-45a38cbe4194237c""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null""]",1,stop,0,0,4754,
req-la,2026-08-03T04:57:04.324Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-34e3b89e65b15b74"",""exp-ff7d844c0bdca28e"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,9211,
req-lb,2026-08-03T04:57:13.577Z,deepseek-v4-flash,1,8,"[""exp-d75d73c78ed329cb"",""exp-34e3b89e65b15b74"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,20054,
req-lc,2026-08-03T04:57:33.653Z,deepseek-v4-flash,1,8,"[""exp-d75d73c78ed329cb"",""exp-34e3b89e65b15b74"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,6072,
req-ld,2026-08-03T04:57:39.786Z,deepseek-v4-flash,1,8,"[""exp-34e3b89e65b15b74"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df"",""ev-71435fb518930787""]","[""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,14085,
req-le,2026-08-03T04:57:53.969Z,deepseek-v4-flash,1,8,"[""exp-34e3b89e65b15b74"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df"",""ev-71435fb518930787""]","[""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,9630,
req-lf,2026-08-03T04:58:03.632Z,deepseek-v4-flash,1,8,"[""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df"",""ev-71435fb518930787"",""ev-adf8d57a357bd95c""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,16565,
req-lg,2026-08-03T04:58:20.267Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df"",""ev-71435fb518930787""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,15920,
req-lh,2026-08-03T04:58:36.237Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df"",""ev-71435fb518930787""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,7302,
req-li,2026-08-03T04:58:43.588Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df"",""ev-71435fb518930787""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,7056,
req-lj,2026-08-03T04:58:50.763Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df"",""ev-71435fb518930787""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,5618,
req-lk,2026-08-03T04:58:56.657Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df"",""ev-71435fb518930787""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,10853,
req-ll,2026-08-03T04:59:07.547Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df"",""ev-71435fb518930787""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,6887,
req-lm,2026-08-03T04:59:14.466Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df"",""ev-71435fb518930787""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,9893,
req-ln,2026-08-03T04:59:24.437Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df"",""ev-71435fb518930787""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2144,
req-lo,2026-08-03T04:59:26.613Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df"",""ev-71435fb518930787""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3077,
req-lp,2026-08-03T04:59:29.755Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df"",""ev-71435fb518930787""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,2619,
req-lq,2026-08-03T04:59:32.410Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df"",""ev-71435fb518930787""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,24628,
req-lr,2026-08-03T04:59:57.073Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df"",""ev-71435fb518930787""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3304,
req-ls,2026-08-03T05:00:00.426Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df"",""ev-71435fb518930787""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,9812,
req-lt,2026-08-03T05:00:10.257Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df"",""ev-71435fb518930787""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,8571,
req-lu,2026-08-03T05:00:18.870Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df"",""ev-71435fb518930787""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3299,
req-lv,2026-08-03T05:00:22.212Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df"",""ev-71435fb518930787""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,5857,
req-lw,2026-08-03T05:00:28.102Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df"",""ev-71435fb518930787""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3704,
req-lx,2026-08-03T05:00:31.850Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-450040b67fc480ce"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,17347,
req-ly,2026-08-03T05:00:49.255Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-450040b67fc480ce"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,4341,
req-lz,2026-08-03T05:00:53.604Z,deepseek-v4-flash,1,8,"[""ev-628638bb7594f069"",""ev-450040b67fc480ce"",""ev-45a38cbe4194237c"",""ev-0fd78b3f267c0ac4"",""ev-725d6d7248370563"",""ev-157a481c66267629"",""ev-bbadfa00dfca090f"",""ev-892e75bea953d1df""]","[""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null"",""EVIDENCE:null""]",1,stop,0,0,3548,
req-m0,2026-08-03T05:00:57.630Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""ev-157a481c66267629"",""exp-ff7d844c0bdca28e"",""exp-34e3b89e65b15b74""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow""]",1,stop,0,0,3212,
req-m1,2026-08-03T05:01:00.891Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""ev-157a481c66267629"",""exp-34e3b89e65b15b74"",""exp-ff7d844c0bdca28e""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow""]",1,stop,0,0,2036,
req-m2,2026-08-03T05:01:02.982Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""exp-ff7d844c0bdca28e"",""ev-157a481c66267629"",""exp-34e3b89e65b15b74""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:Workflow""]",1,stop,0,0,2368,
req-m3,2026-08-03T05:01:05.406Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""exp-34e3b89e65b15b74"",""exp-ff7d844c0bdca28e"",""ev-157a481c66267629""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null""]",1,stop,0,0,2543,
req-m4,2026-08-03T05:01:07.981Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""exp-34e3b89e65b15b74"",""exp-ff7d844c0bdca28e"",""ev-157a481c66267629""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null""]",1,stop,0,0,2569,
req-m5,2026-08-03T05:01:10.616Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""exp-34e3b89e65b15b74"",""exp-ff7d844c0bdca28e"",""ev-157a481c66267629""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null""]",1,stop,0,0,4073,
req-m6,2026-08-03T05:01:14.743Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""exp-34e3b89e65b15b74"",""exp-ff7d844c0bdca28e"",""ev-157a481c66267629""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null""]",1,stop,0,0,3190,
req-m7,2026-08-03T05:01:17.969Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""exp-34e3b89e65b15b74"",""exp-ff7d844c0bdca28e"",""ev-157a481c66267629""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null""]",1,stop,0,0,3078,
req-m8,2026-08-03T05:01:21.077Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""exp-34e3b89e65b15b74"",""exp-ff7d844c0bdca28e"",""ev-157a481c66267629""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null""]",1,stop,0,0,4130,
req-m9,2026-08-03T05:01:25.254Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""exp-34e3b89e65b15b74"",""exp-ff7d844c0bdca28e"",""ev-157a481c66267629""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null""]",1,stop,0,0,4196,
req-ma,2026-08-03T05:01:29.492Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""exp-34e3b89e65b15b74"",""exp-ff7d844c0bdca28e"",""ev-157a481c66267629""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null""]",1,stop,0,0,4078,
req-mb,2026-08-03T05:01:33.621Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""exp-34e3b89e65b15b74"",""exp-ff7d844c0bdca28e"",""ev-157a481c66267629""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null""]",1,stop,0,0,4213,
req-mc,2026-08-03T05:01:37.883Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""exp-34e3b89e65b15b74"",""exp-ff7d844c0bdca28e"",""ev-157a481c66267629""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null""]",1,stop,0,0,4115,
req-md,2026-08-03T05:01:42.024Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""exp-34e3b89e65b15b74"",""exp-ff7d844c0bdca28e"",""ev-157a481c66267629""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null""]",1,stop,0,0,4672,
req-me,2026-08-03T05:01:46.730Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""exp-34e3b89e65b15b74"",""exp-ff7d844c0bdca28e"",""ev-157a481c66267629""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null""]",1,stop,0,0,3481,
req-mf,2026-08-03T05:01:50.249Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""exp-34e3b89e65b15b74"",""exp-ff7d844c0bdca28e"",""ev-157a481c66267629""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null""]",1,stop,0,0,4450,
req-mg,2026-08-03T05:01:54.741Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""exp-34e3b89e65b15b74"",""exp-ff7d844c0bdca28e"",""ev-157a481c66267629""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null""]",1,stop,0,0,4643,
req-mh,2026-08-03T05:01:59.428Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""exp-34e3b89e65b15b74"",""exp-ff7d844c0bdca28e"",""ev-157a481c66267629""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null""]",1,stop,0,0,4587,
req-mi,2026-08-03T05:02:04.081Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""ev-0fd78b3f267c0ac4"",""exp-34e3b89e65b15b74"",""exp-ff7d844c0bdca28e""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow""]",1,stop,0,0,14770,
req-mj,2026-08-03T05:02:18.903Z,deepseek-v4-flash,1,8,"[""exp-919231299074f891"",""exp-63c66aa29e38a7ed"",""exp-18a72880fb9d6f39"",""exp-d75d73c78ed329cb"",""exp-877b23815e22025a"",""ev-0fd78b3f267c0ac4"",""exp-34e3b89e65b15b74"",""exp-ff7d844c0bdca28e""]","[""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow"",""EVIDENCE:null"",""EVIDENCE:Workflow"",""EVIDENCE:Workflow""]",1,stop,0,0,4961,
